id,element_type,web_name,team_name,opponent_team_name,was_home,now_cost,selected_by_percent,gameweek,minutes,shots,SoT,SiB,xG,npxG,G,npG,key_passes,xA,A,xGC,GC,xCS,CS,xGI,npxGI,xP,total_points,PvsxP,pos_touches,Att Pen,carries_final_third,carries_penalty_area
238,2,Young,Everton,Bournemouth,True,4.5,0.1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.0,0.065,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
239,3,Adama,Fulham,Ipswich,False,5.0,2.6,3,90,1.0,1.0,1.0,0.2,0.2,1.0,1.0,1.0,0.3,0.0,0.5,1.0,0.467,0.0,0.5,0.5,3.367,9,5.633,35.0,5.0,1.0,3.0
240,3,Andreas,Fulham,Ipswich,False,5.4,2.8,3,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.5,1.0,0.467,0.0,0.2,0.2,3.067,2,-1.067,57.0,0.0,3.0,0.0
241,2,Bassey,Fulham,Ipswich,False,4.5,0.4,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,3.869,2,-1.869,77.0,1.0,0.0,0.0
242,1,Benda,Fulham,Ipswich,False,4.0,0.5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
243,3,Cairney,Fulham,Ipswich,False,4.9,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,1.0,1,0.0,4.0,0.0,0.0,0.0
244,2,Castagne,Fulham,Ipswich,False,4.4,1.6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
245,2,Diop,Fulham,Ipswich,False,4.5,0.3,3,90,1.0,0.0,1.0,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.467,0.0,0.2,0.2,8.069,2,-6.069,56.0,3.0,0.0,0.0
246,3,Harris,Fulham,Ipswich,False,4.5,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
247,3,Iwobi,Fulham,Ipswich,False,5.5,1.2,3,86,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.5,1.0,0.467,0.0,0.2,0.2,3.067,2,-1.067,40.0,2.0,1.0,1.0
248,1,Leno,Fulham,Ipswich,False,5.0,3.0,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,6.869,3,-3.869,48.0,0.0,0.0,0.0
249,3,Lukić,Fulham,Ipswich,False,5.0,0.1,3,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,1.467,1,-0.467,45.0,1.0,0.0,1.0
250,2,Mbabu,Fulham,Ipswich,False,4.0,0.4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
251,4,Muniz,Fulham,Ipswich,False,6.1,8.8,3,78,2.0,1.0,2.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.3,0.3,3.2,2,-1.2,14.0,2.0,0.0,0.0
252,4,Raúl,Fulham,Ipswich,False,5.4,0.4,3,11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,1.0,1,0.0,3.0,1.0,0.0,1.0
253,2,Ream,Fulham,Ipswich,False,4.5,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
254,3,Reed,Fulham,Ipswich,False,4.9,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0
255,2,Robinson,Fulham,Ipswich,False,4.6,16.5,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.5,1.0,0.467,0.0,0.2,0.2,3.469,4,0.531,49.0,0.0,0.0,0.0
256,4,Stansfield,Fulham,Ipswich,False,5.0,0.1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
257,2,Tete,Fulham,Ipswich,False,4.5,0.4,3,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,3.869,2,-1.869,60.0,2.0,0.0,0.0
258,4,Vinicius,Fulham,Ipswich,False,5.0,0.6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
259,3,Wilson,Fulham,Ipswich,False,5.4,0.1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.467,0.0,0.0,0.0,1.0,1,0.0,3.0,0.0,0.0,0.0
260,4,Al-Hamadi,Ipswich,Fulham,True,5.0,0.4,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,5.0,1.0,0.0,0.0
261,2,Baggott,Ipswich,Fulham,True,4.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
262,3,Broadhead,Ipswich,Fulham,True,4.9,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
263,2,Burgess,Ipswich,Fulham,True,4.0,0.3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
264,3,Burns,Ipswich,Fulham,True,4.9,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
265,3,Chaplin,Ipswich,Fulham,True,5.4,0.2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,1.0,1,0.0,4.0,0.0,0.0,0.0
266,2,H.Clarke,Ipswich,Fulham,True,4.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
267,2,Davis,Ipswich,Fulham,True,4.5,1.7,3,90,1.0,0.0,0.0,0.1,0.1,0.0,0.0,3.0,0.2,1.0,0.9,1.0,0.247,0.0,0.3,0.3,5.188,7,1.812,57.0,1.0,3.0,0.0
268,4,Delap,Ipswich,Fulham,True,5.5,0.8,3,80,4.0,2.0,2.0,0.2,0.2,1.0,1.0,1.0,0.0,0.0,0.9,1.0,0.247,0.0,0.2,0.2,2.8,7,4.2,19.0,2.0,3.0,0.0
269,2,Edmundson,Ipswich,Fulham,True,4.0,0.1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
270,2,Greaves,Ipswich,Fulham,True,4.0,1.3,3,90,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,2.988,2,-0.988,59.0,1.0,0.0,0.0
271,3,Harness,Ipswich,Fulham,True,4.9,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
272,4,Hirst,Ipswich,Fulham,True,5.4,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
273,3,Humphreys,Ipswich,Fulham,True,4.5,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
274,3,Hutchinson,Ipswich,Fulham,True,5.5,0.5,3,90,2.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.1,0.1,2.747,2,-0.747,43.0,1.0,1.0,1.0
275,2,Johnson,Ipswich,Fulham,True,4.0,4.3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
276,4,Ladapo,Ipswich,Fulham,True,4.5,1.7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
277,3,Luongo,Ipswich,Fulham,True,4.5,0.6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
278,3,Morsy,Ipswich,Fulham,True,4.9,0.2,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,1.247,1,-0.247,63.0,0.0,0.0,0.0
279,2,Ndaba,Ipswich,Fulham,True,4.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
280,1,Slicker,Ipswich,Fulham,True,4.0,0.9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
281,3,Taylor,Ipswich,Fulham,True,4.9,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
282,2,Tuanzebe,Ipswich,Fulham,True,4.0,1.6,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,2.988,2,-0.988,58.0,0.0,0.0,0.0
283,1,Walton,Ipswich,Fulham,True,4.5,0.2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
284,2,Woolfenden,Ipswich,Fulham,True,4.0,1.7,3,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.247,0.0,0.0,0.0,2.988,2,-0.988,69.0,1.0,2.0,0.0
285,3,B.Soumaré,Leicester,Aston Villa,True,4.5,0.2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
286,4,Cannon,Leicester,Aston Villa,True,4.5,1.2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
287,3,Choudhury,Leicester,Aston Villa,True,4.5,0.2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
288,2,Coady,Leicester,Aston Villa,True,4.0,0.2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
289,4,Daka,Leicester,Aston Villa,True,4.9,0.2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
290,3,De Cordova-Reid,Leicester,Aston Villa,True,5.4,0.1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,1.0,1,0.0,2.0,0.0,0.0,0.0
291,2,Faes,Leicester,Aston Villa,True,4.1,12.1,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,2.239,1,-1.239,83.0,1.0,0.0,0.0
292,3,Golding,Leicester,Aston Villa,True,4.5,0.1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
293,1,Hermansen,Leicester,Aston Villa,True,4.5,0.5,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,3.239,2,-1.239,32.0,0.0,0.0,0.0
294,1,Iversen,Leicester,Aston Villa,True,4.0,0.7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
295,2,Justin,Leicester,Aston Villa,True,4.5,0.3,3,90,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.1,0.1,2.839,1,-1.839,63.0,1.0,1.0,0.0
296,2,Kristiansen,Leicester,Aston Villa,True,4.5,0.1,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.0,1.5,2.0,0.06,0.0,0.1,0.1,2.539,1,-1.539,63.0,0.0,1.0,0.0
297,3,Marcal,Leicester,Aston Villa,True,4.5,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
298,3,Mavididi,Leicester,Aston Villa,True,5.4,0.3,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,1.0,1,0.0,10.0,1.0,1.0,1.0
299,3,McAteer,Leicester,Aston Villa,True,4.9,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,1.0,1,0.0,2.0,1.0,0.0,0.0
300,3,Ndidi,Leicester,Aston Villa,True,5.0,0.2,3,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.5,2.0,0.06,0.0,0.2,0.2,2.66,5,2.34,51.0,5.0,0.0,0.0
301,2,Okoli,Leicester,Aston Villa,True,4.0,0.2,3,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,1.239,0,-1.239,81.0,1.0,0.0,0.0
302,2,Ricardo,Leicester,Aston Villa,True,4.4,0.2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
303,2,Souttar,Leicester,Aston Villa,True,4.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
304,1,Stolarczyk,Leicester,Aston Villa,True,4.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
305,2,Thomas,Leicester,Aston Villa,True,4.0,0.5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
306,4,Vardy,Leicester,Aston Villa,True,5.6,7.0,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,1.0,1,0.0,19.0,3.0,0.0,1.0
307,2,Vestergaard,Leicester,Aston Villa,True,4.0,3.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
308,1,Ward,Leicester,Aston Villa,True,4.0,2.6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
309,3,Winks,Leicester,Aston Villa,True,4.5,14.8,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.06,0.0,0.0,0.0,1.06,1,-0.06,87.0,0.0,1.0,0.0
310,1,A.Becker,Liverpool,Manchester United,False,5.5,12.6,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,3.56,8,4.44,40.0,0.0,0.0,0.0
311,2,Alexander-Arnold,Liverpool,Manchester United,False,7.0,30.3,3,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,2.56,6,3.44,51.0,0.0,1.0,0.0
312,3,Bajcetic,Liverpool,Manchester United,False,4.5,0.1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
313,2,Bradley,Liverpool,Manchester United,False,4.9,0.5,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,1.0,1,0.0,19.0,2.0,2.0,0.0
314,3,Carvalho,Brentford,Southampton,True,4.9,1.0,3,8,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.6,1.0,0.135,0.0,0.1,0.1,1.5,1,-0.5,9.0,3.0,0.0,0.0
315,3,Clark,Liverpool,Manchester United,False,4.5,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
316,4,Darwin,Liverpool,Manchester United,False,7.3,2.8,3,14,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.1,0.1,1.4,1,-0.4,9.0,0.0,1.0,0.0
317,3,Diogo J.,Liverpool,Manchester United,False,7.6,18.3,3,75,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.1,0.1,2.64,3,0.36,25.0,4.0,0.0,2.0
318,3,Doak,Liverpool,Manchester United,False,4.5,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
319,3,Elliott,Liverpool,Manchester United,False,5.3,0.6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
320,3,Endo,Liverpool,Manchester United,False,4.9,0.2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
321,4,Gakpo,Liverpool,Manchester United,False,7.3,2.2,3,24,2.0,0.0,2.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.3,0.3,2.2,1,-1.2,9.0,2.0,0.0,0.0
322,2,Gomez,Liverpool,Manchester United,False,4.9,0.5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
323,3,Gravenberch,Liverpool,Manchester United,False,5.0,0.5,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,2.14,3,0.86,51.0,1.0,4.0,1.0
324,3,Jones,Liverpool,Manchester United,False,5.4,0.1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
325,1,Kelleher,Liverpool,Manchester United,False,4.4,0.3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
326,2,Konaté,Liverpool,Manchester United,False,5.0,4.1,3,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,2.56,6,3.44,73.0,1.0,0.0,0.0
327,3,Luis Díaz,Liverpool,Manchester United,False,7.6,15.8,3,65,2.0,2.0,2.0,0.6,0.6,2.0,2.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.6,0.6,7.14,15,7.86,29.0,5.0,2.0,2.0
328,3,M.Salah,Liverpool,Manchester United,False,12.7,42.0,3,90,3.0,1.0,3.0,0.5,0.5,1.0,1.0,3.0,0.9,2.0,1.3,0.0,0.14,1.0,1.4,1.4,10.34,17,6.66,47.0,9.0,0.0,3.0
329,3,Mac Allister,Liverpool,Manchester United,False,6.4,2.1,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1.3,0.0,0.14,1.0,0.1,0.1,2.44,3,0.56,62.0,0.0,1.0,0.0
330,3,McConnell,Liverpool,Manchester United,False,4.5,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
331,3,Morton,Liverpool,Manchester United,False,4.5,0.1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
332,2,N.Phillips,Liverpool,Manchester United,False,4.0,0.2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
333,2,Quansah,Liverpool,Manchester United,False,4.3,2.7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
334,2,R.Williams,Liverpool,Manchester United,False,4.0,0.1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
335,2,Robertson,Liverpool,Manchester United,False,6.0,6.4,3,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,2.56,6,3.44,52.0,0.0,0.0,0.0
336,3,Szoboszlai,Liverpool,Manchester United,False,6.5,2.5,3,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.4,1.0,1.3,0.0,0.14,1.0,0.4,0.4,3.34,6,2.66,49.0,3.0,3.0,1.0
337,2,Tsimikas,Liverpool,Manchester United,False,4.8,0.3,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.14,1.0,0.0,0.0,1.0,1,0.0,7.0,0.0,0.0,0.0
338,2,Van den Berg,Brentford,Southampton,True,4.0,0.9,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0,0.135,0.0,0.0,0.0,1.0,1,0.0,12.0,0.0,0.0,0.0
339,2,Virgil,Liverpool,Manchester United,False,6.0,14.0,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1.3,0.0,0.14,1.0,0.1,0.1,1.86,5,3.14,82.0,0.0,1.0,0.0
340,2,Akanji,Manchester City,West Ham,False,5.5,5.7,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.323,0.0,0.0,0.0,2.291,1,-1.291,103.0,0.0,3.0,0.0
341,2,Aké,Manchester City,West Ham,False,5.4,1.8,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.323,0.0,0.0,0.0,1.0,1,0.0,9.0,0.0,0.0,0.0
342,3,Bernardo,Manchester City,West Ham,False,6.6,6.5,3,90,3.0,1.0,3.0,0.3,0.3,0.0,0.0,4.0,0.9,1.0,0.6,1.0,0.323,0.0,1.2,1.2,8.523,7,-1.523,84.0,12.0,1.0,1.0
343,3,Bobb,Manchester City,West Ham,False,4.8,0.1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.323,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
344,1,Carson,Manchester City,West Ham,False,4.0,0.2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.323,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
345,3,De Bruyne,Manchester City,West Ham,False,9.6,11.0,3,87,6.0,2.0,3.0,0.4,0.4,0.0,0.0,6.0,0.5,0.0,0.6,1.0,0.323,0.0,0.9,0.9,4.823,1,-3.823,105.0,8.0,4.0,1.0
346,3,Doku,Manchester City,West Ham,False,6.5,3.9,3,67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.6,1.0,0.323,0.0,0.2,0.2,2.923,2,-0.923,43.0,9.0,2.0,7.0
347,1,Ederson M.,Manchester City,West Ham,False,5.5,8.1,3,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.323,0.0,0.0,0.0,3.291,2,-1.291,40.0,0.0,0.0,0.0
348,3,Foden,Manchester City,West Ham,False,9.4,6.9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.323,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0
349,3,Grealish,Manchester City,West Ham,False,6.4,0.2,3,71,2.0,0.0,2.0,0.3,0.3,0.0,0.0,3.0,0.3,0.0,0.6,1.0,0.323,0.0,0.6,0.6,4.723,2,-2.723,46.0,8.0,1.0,4.0
350,2,Gvardiol,Manchester City,West Ham,False,6.0,29.1,3,87,3.0,1.0,3.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.323,0.0,0.1,0.1,3.891,2,-1.891,75.0,5.0,1.0,0.0
